sim_num,N,sim_type,model_type,mse,coverage,ci_length,auc_roc,auc_pr,ppv,rand
20,500,probit,hs_gibbs,0.010396989641149363,1,0.43656834048750964,0.9615655401945724,0.9609877210609095,0.8700787401574803,0.8497959183673469
20,500,probit,lasso_gibbs,0.017604681467965278,1,0.6415322389330977,0.9568612391193037,0.9564420347605189,0.8695652173913043,0.96
20,500,probit,ridge_gibbs,0.023931500113041963,0.98,0.6210004965832457,0.9526929723502304,0.9524877875354821,0.8685258964143426,0.96
2,500,probit,hs_gibbs,0.005776344380055702,0.96,0.265994429936412,0.8961248056850989,0.8046960840682994,0.6292682926829268,0.7844897959183673
2,500,probit,lasso_gibbs,0.009039238547188078,0.94,0.3678158303523047,0.8833185283884818,0.7884381157664337,0.6231884057971014,0.8497959183673469
2,500,probit,ridge_gibbs,0.009255594155600603,0.96,0.3913527234731721,0.874102450218373,0.7724154229681458,0.6476683937823834,0.7844897959183673
19,500,probit,hs_gibbs,0.005007315413531305,1,0.4034806772293105,0.9512460759818053,0.9571288529648743,0.8498168498168498,0.9216326530612244
19,500,probit,lasso_gibbs,0.029691280667189617,1,0.6278423077529713,0.9443830482413992,0.9519883848746101,0.8625954198473282,0.96
19,500,probit,ridge_gibbs,0.020839295426433816,0.98,0.5814403373028533,0.9389935293740791,0.9476273922013335,0.8576923076923076,0.9216326530612244
18,500,probit,hs_gibbs,0.010369911774001365,1,0.3663822886639511,0.9415781807434929,0.8662895118359736,0.7633587786259542,0.8163265306122449
18,500,probit,lasso_gibbs,0.018522976303573906,0.96,0.5289526759964154,0.9309809799244263,0.8431797119370831,0.75,0.7542857142857142
18,500,probit,ridge_gibbs,0.0158048846231684,0.94,0.5320759265755082,0.922283675666547,0.8279538404986272,0.7153846153846154,0.7844897959183673
17,500,probit,hs_gibbs,0.01672382016667529,1,0.5048132910282992,0.97152,0.9258296701973727,0.8217054263565892,0.8848979591836734
17,500,probit,lasso_gibbs,0.057410505969905566,0.98,0.7544757722294976,0.9659306666666667,0.9067661721885999,0.8421052631578947,0.8497959183673469
17,500,probit,ridge_gibbs,0.039723669987539796,0.98,0.7311442858549297,0.9618773333333334,0.8908004950334711,0.8303571428571429,0.8497959183673469
16,500,probit,hs_gibbs,0.012625904860173382,0.98,0.4068661660213403,0.9545233856611102,0.9768095327072921,0.9058823529411765,0.9216326530612244
16,500,probit,lasso_gibbs,0.015401214917045965,0.96,0.5530131097507159,0.95177213141285,0.9750469715772546,0.9032258064516129,0.8848979591836734
16,500,probit,ridge_gibbs,0.016711145825201505,0.96,0.554640425205207,0.9484364604125083,0.973454798022247,0.8715846994535519,0.8848979591836734
15,500,probit,hs_gibbs,0.020371778536004737,1,0.45368793897569554,0.9833274030396991,0.974815773694927,0.8725490196078431,0.8848979591836734
15,500,probit,lasso_gibbs,0.03189688391399417,1,0.677224564295129,0.9833951778240906,0.9751275324706313,0.8934010152284264,0.8848979591836734
15,500,probit,ridge_gibbs,0.015936573978538725,1,0.655284779823855,0.982200647249191,0.9733789279933183,0.9197860962566845,0.8848979591836734
14,500,probit,hs_gibbs,0.015082926983278575,0.98,0.4952540613294392,0.9730782941214596,0.9784837309683153,0.8873720136518771,0.96
14,500,probit,lasso_gibbs,0.024601689425825156,0.98,0.6364571193746271,0.9663620454987362,0.9734499803150659,0.8939929328621908,0.96
14,500,probit,ridge_gibbs,0.027987290641934292,0.92,0.6284636034701157,0.9609015490310454,0.969185953655205,0.9224806201550387,0.8497959183673469
13,500,probit,hs_gibbs,0.03088389933337458,0.94,0.5088687960980732,0.9569359756097561,0.9252306791355962,0.8214285714285714,0.8163265306122449
13,500,probit,lasso_gibbs,0.0415148152185999,0.96,0.6797939392371658,0.9526168699186992,0.918262734990472,0.8048780487804879,0.8163265306122449
