sim_num,N,model_type,mse,coverage,ci_length,mspe,pred_cov,rand_ind,nz_coverage,nz_mse
1,5000,ridge_cavi_corr,0.00272569848670147,0.96,0.1984708844863533,0.6733652124751212,0.944,0.9473873873873874,0.8666666666666667,0.004337808208557283
3,1000,hs_svi_indep,0.022032999520370453,0.8666666666666667,0.3893769059823555,0.6652300212753391,0.952,0.8068468468468468,0.5333333333333333,0.07100341292538385
3,1000,hs_svi_corr,0.0221359442545848,0.92,0.4743173401301498,0.6609481728609972,0.96,0.8284684684684684,0.6,0.07794216667939179
3,1000,hs_cavi_indep,0.016407454175153748,0.8666666666666667,0.3330311474585737,0.658181601611617,0.958,0.8976576576576577,0.3333333333333333,0.06846041286837568
3,1000,hs_cavi_corr,0.016630908257789973,0.9333333333333333,0.38512871220288686,0.6578325258311595,0.958,0.8976576576576577,0.6666666666666666,0.06669563295177033
3,1000,lasso_svi_indep,0.03423293770732116,0.9066666666666666,0.6418098320205721,0.6808210521046811,0.978,0.7657657657657657,0.8666666666666667,0.05372435898771702
3,1000,lasso_svi_corr,0.03112855681284516,0.9866666666666667,0.8602115197122747,0.6672181549188675,0.978,0.8068468468468468,0.9333333333333333,0.04621254075484215
3,1000,lasso_cavi_indep,0.022404696977757134,0.8933333333333333,0.4302785879013048,0.6586807527556789,0.95,0.8508108108108108,0.6,0.050306958461225786
3,1000,lasso_cavi_corr,0.02229093126796461,0.96,0.5433237199247676,0.6585207199849585,0.95,0.8738738738738738,0.8666666666666667,0.04927276998127493
3,1000,ridge_svi_indep,0.036920591229979025,0.9333333333333333,0.7419310517946452,0.6758505386677431,0.988,0.8284684684684684,0.8,0.06048653664791592
3,1000,ridge_svi_corr,0.02844766908267469,0.9866666666666667,0.8455929583101898,0.6625474470945154,0.978,0.8508108108108108,0.9333333333333333,0.041390560217974194
3,1000,ridge_cavi_indep,0.02232247838501178,0.92,0.45262774166480685,0.6588123818610924,0.954,0.8284684684684684,0.8,0.04134846704386462
3,1000,ridge_cavi_corr,0.022480836460504257,0.9733333333333334,0.5793868573336721,0.6588023539005425,0.954,0.8738738738738738,0.9333333333333333,0.04123267218754809
2,1000,hs_svi_indep,0.006932752914110953,0.8933333333333333,0.2695628190350653,0.6695648905568128,0.942,0.7657657657657657,0.9333333333333333,0.007773103127743067
2,1000,hs_svi_corr,0.006987560883142415,0.9733333333333334,0.33210590017402525,0.6691895473469269,0.942,0.8738738738738738,1,0.007616560053600056
2,1000,hs_cavi_indep,0.005174277598466796,0.9333333333333333,0.240400986972303,0.6631581461420982,0.946,0.8284684684684684,0.9333333333333333,0.008578581151914854
2,1000,hs_cavi_corr,0.005472192034616796,0.96,0.2815294370689937,0.6637471374492189,0.944,0.8508108108108108,1,0.008334232797060415
2,1000,lasso_svi_indep,0.02116363057233944,0.8666666666666667,0.4676309034433019,0.7103525038919243,0.976,0.7275675675675676,0.9333333333333333,0.02617644733662756
2,1000,lasso_svi_corr,0.01629436631179789,0.9733333333333334,0.6387530441474933,0.6909308089559802,0.978,0.8284684684684684,1,0.012132535652520815
2,1000,lasso_cavi_indep,0.01040182828988756,0.8533333333333334,0.29080163732830383,0.6749856989541412,0.938,0.7657657657657657,0.8666666666666667,0.008454887287153823
2,1000,lasso_cavi_corr,0.010441771925509678,0.9466666666666667,0.36907339408089257,0.6750364086976564,0.938,0.8508108108108108,1,0.008523664786644786
2,1000,ridge_svi_indep,0.019305319596591174,0.9066666666666666,0.4963783227669607,0.692029322546083,0.984,0.8284684684684684,0.8,0.03439968980201812
